"order_id";"order_date";"customer_id";"product_id";"warehouse_id";"supplier_id";"quantity_ordered";"unit_price";"unit_cost";"sales_amount";"cost_amount";"profit";"order_status";"shipping_days";"delivery_date";"order_date_clean";"delivery_date_clean";"rn";"missing_delivery_date_flag"
"ORD000759";"2024-03-04";"C01326";"P0214";"W022";"S0120";7;24465.73;18523.74;171260.11;129666.18;41593.93;"Completed";"3";"07/03/2024";"2024-03-04";"2024-03-07";1;"No"
"ORD000760";"2023-05-12";"C01460";"P0097";"W049";"S0046";473;28830.57;22612.31;13636859.61;10695622.63;2941236.98;"Completed";"1";"13/05/2023";"2023-05-12";"2023-05-13";1;"No"
"ORD000761";"28-12-2024";"C02682";"P0228";"W039";"S0147";369;40347.76;27389.31;14888323.44;10106655.39;4781668.05;"Completed";"2";"30/12/2024";"2024-12-28";"2024-12-30";1;"No"
"ORD000762";"2023-04-10";"C02226";"P0363";"W023";"S0020";58;18296.75;16619.1;1061211.5;963907.8;97303.7;"Returned";"3";"2023-04-13";"2023-04-10";"2023-04-13";1;"No"
"ORD000763";"16-10-2024";"C02493";"P0236";"W035";"S0052";220;21051.97;11635.96;4631433.4;2559911.2;2071522.2;"Completed";"";"2024-10-20";"2024-10-16";"2024-10-20";1;"No"
"ORD000764";"29/10/2025";"C01019";"P0377";"W041";"S0077";108;42981.08;36992.28;4641956.64;3995166.24;646790.4;"Cancelled";"2";"2025-10-31";"2025-10-29";"2025-10-31";1;"No"
"ORD000765";"05/12/2024";"";"P0193";"W004";"S0087";104;42712.81;27294.76;4442132.24;2838655.04;1603477.2;"Completed";"5";"10/12/2024";"2024-12-05";"2024-12-10";1;"No"
"ORD000766";"07-06-2023";"C00681";"P0163";"W018";"S0038";443;16895.31;12870.79;7484622.33;5701759.97;1782862.36;"Delayed";"40";"";"2023-06-07";"";1;"Yes"
"ORD000767";"08-08-2025";"C01028";"P0046";"W031";"S0107";194;26290.47;17912.03;5100351.18;3474933.82;1625417.36;"Cancelled";"6";"14/08/2025";"2025-08-08";"2025-08-14";1;"No"
"ORD000768";"04-01-2024";"C01693";"P0488";"W034";"S0025";457;31648.14;29754.5;14463199.98;13597806.5;865393.48;"Completed";"3";"2024-01-07";"2024-01-04";"2024-01-07";1;"No"
"ORD000769";"23-01-2024";"C00572";"P0471";"W033";"S0001";63;7793.1;5146.86;490965.3;324252.18;166713.12;"Completed";"7";"2024-01-30";"2024-01-23";"2024-01-30";1;"No"
"ORD000770";"13-03-2025";"C00673";"P0095";"W021";"S0138";179;29009.29;17492.12;5192662.91;3131089.48;2061573.43;"Completed";"3";"16-03-2025";"2025-03-13";"2025-03-16";1;"No"
"ORD000771";"2025-12-21";"C00618";"P0455";"W028";"S0122";473;4322.63;2782.35;2044603.99;1316051.55;728552.44;"Completed";"4";"25-12-2025";"2025-12-21";"2025-12-25";1;"No"
"ORD000772";"2024-01-26";"C02064";"P0168";"W038";"S0112";342;30638.04;25327.22;10478209.68;8661909.24;1816300.44;"Returned";"5";"31/01/2024";"2024-01-26";"2024-01-31";1;"No"
"ORD000773";"13/10/2023";"C02561";"P0048";"W014";"S0077";100;36970.28;29699.17;3697028.0;2969917.0;727111.0;"Completed";"5";"18/10/2023";"2023-10-13";"2023-10-18";1;"No"
"ORD000774";"16/06/2025";"C02133";"P0198";"W039";"S0075";26;26216.38;15748.42;681625.88;409458.92;272166.96;"Completed";"5";"";"2025-06-16";"";1;"Yes"
"ORD000775";"2025-03-20";"C00646";"P0240";"W048";"S0101";478;10712.75;9280.08;5120694.5;4435878.24;684816.26;"Completed";"7";"27/03/2025";"2025-03-20";"2025-03-27";1;"No"
"ORD000776";"08/11/2023";"C02339";"P0264";"W006";"S0024";8399;35064.89;27627.97;294510011.11;232047320.03;62462691.08;"Completed";"";"15/11/2023";"2023-11-08";"2023-11-15";1;"No"
"ORD000777";"2025-06-06";"C01688";"P0414";"W016";"S0097";123;32617.29;28082.58;4011926.67;3454157.34;557769.33;"Completed";"1";"07/06/2025";"2025-06-06";"2025-06-07";1;"No"
"ORD000778";"02/06/2025";"C00667";"P0092";"W037";"S0091";385;26231.87;21113.16;10099269.95;8128566.6;1970703.35;"Completed";"269";"2026-02-26";"2025-06-02";"2026-02-26";1;"No"
"ORD000779";"2023-06-05";"C02703";"P0392";"W004";"S0047";429;141.55;116.8;60724.95;50107.2;10617.75;"Completed";"6";"11-06-2023";"2023-06-05";"2023-06-11";1;"No"
"ORD000780";"08-03-2025";"C02946";"P0457";"W025";"S0035";4;29577.33;20560.48;118309.32;82241.92;36067.4;"Completed";"3";"2025-03-11";"2025-03-08";"2025-03-11";1;"No"
"ORD000781";"2024-10-01";"C01764";"P0143";"W023";"S0015";38;20849.84;14582.49;792293.92;554134.62;238159.3;"Completed";"4";"2024-10-05";"2024-10-01";"2024-10-05";1;"No"
"ORD000782";"30/12/2023";"C00278";"P0467";"W042";"S0004";350;44850.65;28719.0;15697727.5;10051650.0;5646077.5;"Completed";"6";"2024-01-05";"2023-12-30";"2024-01-05";1;"No"
"ORD000783";"08/08/2025";"C01821";"P0388";"W007";"S0065";88;18774.38;16567.03;1652145.44;1457898.64;194246.8;"Completed";"3";"11/08/2025";"2025-08-08";"2025-08-11";1;"No"
"ORD000784";"26-11-2024";"C00700";"P0120";"W037";"S0142";477;10000.06;9011.82;4770028.62;4298638.14;471390.48;"Completed";"5";"2024-12-01";"2024-11-26";"2024-12-01";1;"No"
"ORD000785";"06-12-2023";"C00195";"P0150";"W033";"S0091";386;8929.77;8462.61;3446891.22;3266567.46;180323.76;"Completed";"";"2023-12-12";"2023-12-06";"2023-12-12";1;"No"
"ORD000786";"2023-10-12";"C00234";"P0057";"W031";"S0059";433;19654.18;18643.28;8510259.94;8072540.24;437719.7;"Completed";"5";"17/10/2023";"2023-10-12";"2023-10-17";1;"No"
"ORD000787";"06/10/2023";"C00690";"P0143";"W032";"S0065";384;3214.6;1912.81;1234406.4;734519.04;499887.36;"Completed";"";"2023-10-13";"2023-10-06";"2023-10-13";1;"No"
"ORD000788";"24-03-2025";"C01974";"P0417";"W042";"S0101";78;12023.44;10314.41;937828.32;804523.98;133304.34;"Completed";"7";"2025-03-31";"2025-03-24";"2025-03-31";1;"No"
"ORD000789";"2024-12-27";"C01683";"P0132";"W041";"S0066";108;29613.96;26304.78;3198307.68;2840916.24;357391.44;"Cancelled";"6";"02-01-2025";"2024-12-27";"2025-01-02";1;"No"
"ORD000790";"16/07/2023";"C02094";"P0148";"W032";"S0028";285;12327.31;11079.58;3513283.35;3157680.3;355603.05;"Completed";"129";"22-11-2023";"2023-07-16";"2023-11-22";1;"No"
"ORD000791";"16/11/2024";"C01054";"P0300";"W031";"";15;5940.03;5345.42;89100.45;80181.3;8919.15;"Completed";"1";"17/11/2024";"2024-11-16";"2024-11-17";1;"No"
"ORD000792";"19/04/2024";"C02784";"P0291";"W033";"S0071";55;23609.69;17854.35;1298532.95;981989.25;316543.7;"Cancelled";"1";"20-04-2024";"2024-04-19";"2024-04-20";1;"No"
"ORD000793";"21/12/2025";"C00898";"P0203";"W026";"S0097";169;24363.83;21117.52;4117487.27;3568860.88;548626.39;"Completed";"4";"2025-12-25";"2025-12-21";"2025-12-25";1;"No"
"ORD000794";"2023-04-29";"C02620";"P0393";"W010";"S0092";150;39756.65;33581.38;5963497.5;5037207.0;926290.5;"Completed";"323";"17-03-2024";"2023-04-29";"2024-03-17";1;"No"
"ORD000795";"2023-09-29";"";"P0405";"W050";"S0085";274;29302.23;24531.37;8028811.02;6721595.38;1307215.64;"Completed";"7";"06/10/2023";"2023-09-29";"2023-10-06";1;"No"
"ORD000796";"2025-09-16";"C01925";"P0499";"W034";"S0018";226;34512.55;26843.05;7799836.3;6066529.3;1733307.0;"Delayed";"28";"14/10/2025";"2025-09-16";"2025-10-14";1;"No"
"ORD000797";"30-07-2025";"C02512";"P0162";"W015";"S0003";77;32393.89;29905.32;2494329.53;2302709.64;191619.89;"Completed";"3";"2025-08-02";"2025-07-30";"2025-08-02";1;"No"
"ORD000798";"04-03-2024";"C00771";"P0490";"W012";"";320;17926.91;12732.3;5736611.2;4074336.0;1662275.2;"Completed";"7";"11/03/2024";"2024-03-04";"2024-03-11";1;"No"
"ORD000799";"16/08/2025";"C02980";"P0451";"W032";"S0052";122;43260.56;39488.38;5277788.32;4817582.36;460205.96;"Returned";"4";"20/08/2025";"2025-08-16";"2025-08-20";1;"No"
"ORD000801";"22/04/2024";"C02988";"P0313";"W038";"S0025";198;46476.7;31821.23;9202386.6;6300603.54;2901783.06;"Completed";"3";"25-04-2024";"2024-04-22";"2024-04-25";1;"No"
"ORD000802";"2023-04-15";"C01941";"P0266";"W046";"S0042";444;14702.23;13323.13;6527790.12;5915469.72;612320.4;"Delayed";"";"2023-05-27";"2023-04-15";"2023-05-27";1;"No"
"ORD000803";"02-08-2023";"C01586";"P0460";"W021";"S0130";351;39659.94;30437.97;13920638.94;10683727.47;3236911.47;"Completed";"6";"2023-08-08";"2023-08-02";"2023-08-08";1;"No"
"ORD000805";"24-11-2023";"C02085";"P0282";"W024";"S0043";426;48441.51;29723.39;20636083.26;12662164.14;7973919.12;"Completed";"7";"01-12-2023";"2023-11-24";"2023-12-01";1;"No"
"ORD000807";"07/05/2023";"C01783";"P0362";"W049";"S0066";407;22813.87;17873.96;9285245.09;7274701.72;2010543.37;"Completed";"5";"2023-05-12";"2023-05-07";"2023-05-12";1;"No"
"ORD000809";"2023-04-15";"C02302";"P0373";"W033";"S0085";217;38786.31;29950.28;8416629.27;6499210.76;1917418.51;"Completed";"5";"20-04-2023";"2023-04-15";"2023-04-20";1;"No"
"ORD000810";"17/09/2024";"C02630";"P0079";"W039";"S0123";233;37144.9;31445.04;8654761.7;7326694.32;1328067.38;"Completed";"7";"2024-09-24";"2024-09-17";"2024-09-24";1;"No"
"ORD000811";"04-02-2024";"C02733";"P0416";"W047";"";211;41209.29;33845.97;8695160.19;7141499.67;1553660.52;"Cancelled";"3";"07-02-2024";"2024-02-04";"2024-02-07";1;"No"
"ORD000812";"2025-09-18";"C02840";"P0466";"W032";"S0118";35;41983.4;34466.45;1469419.0;1206325.75;263093.25;"Cancelled";"2";"20/09/2025";"2025-09-18";"2025-09-20";1;"No"
"ORD000813";"2023-09-04";"C01545";"P0286";"W004";"S0012";166;20095.04;12918.29;3335776.64;2144436.14;1191340.5;"Completed";"2";"06/09/2023";"2023-09-04";"2023-09-06";1;"No"
"ORD000814";"2026-01-15";"C02358";"P0062";"W046";"S0120";103;20479.99;16205.03;2109438.97;1669118.09;440320.88;"Completed";"4";"28/08/2024";"2026-01-15";"2024-08-28";1;"No"
"ORD000815";"30-07-2023";"C02489";"P0225";"W002";"S0076";221;47876.38;45305.02;10580679.98;10012409.42;568270.56;"Cancelled";"";"01-08-2023";"2023-07-30";"2023-08-01";1;"No"
"ORD000816";"2024-03-07";"C01425";"P0263";"W020";"S0064";281;24379.68;16146.28;6850690.08;4537104.68;2313585.4;"Completed";"7";"2024-03-14";"2024-03-07";"2024-03-14";1;"No"
"ORD000817";"28/05/2023";"C01915";"P0203";"W033";"S0041";328;11645.12;10751.96;3819599.36;3526642.88;292956.48;"Delayed";"45";"12/07/2023";"2023-05-28";"2023-07-12";1;"No"
"ORD000818";"2023-04-02";"C00265";"P0350";"W016";"S0066";105;1121.05;753.93;117710.25;79162.65;38547.6;"Cancelled";"6";"08/04/2023";"2023-04-02";"2023-04-08";1;"No"
"ORD000819";"02/03/2023";"";"P0360";"W028";"S0104";320;23589.67;21527.02;7548694.4;6888646.4;660048.0;"Cancelled";"6";"08/03/2023";"2023-03-02";"2023-03-08";1;"No"
"ORD000820";"23/10/2024";"C01372";"P0147";"W015";"S0043";8838;36807.38;32335.14;325303624.44;285777967.32;39525657.12;"Delayed";"59";"2024-12-21";"2024-10-23";"2024-12-21";1;"No"
"ORD000821";"22/10/2025";"C00919";"P0382";"W012";"S0030";223;23344.77;15962.88;5205883.71;3559722.24;1646161.47;"Returned";"2";"24/10/2025";"2025-10-22";"2025-10-24";1;"No"
"ORD000822";"2024-04-02";"";"P0194";"W021";"S0031";398;42870.02;27741.91;17062267.96;11041280.18;6020987.78;"Completed";"3";"";"2024-04-02";"";1;"Yes"
"ORD000823";"03-03-2023";"C02178";"P0226";"W032";"S0069";6;17421.64;14004.24;104529.84;84025.44;20504.4;"Completed";"2";"05/03/2023";"2023-03-03";"2023-03-05";1;"No"
"ORD000824";"2024-08-15";"C02300";"P0048";"W026";"S0039";65;17216.46;11716.63;1119069.9;761580.95;357488.95;"Returned";"6";"21/08/2024";"2024-08-15";"2024-08-21";1;"No"
"ORD000825";"28-03-2025";"C02846";"P0127";"W024";"S0020";161;1797.84;1241.83;289452.24;199934.63;89517.61;"Completed";"3";"31/03/2025";"2025-03-28";"2025-03-31";1;"No"
"ORD000826";"16/02/2024";"C02171";"P0244";"W042";"S0006";450;29418.68;25383.85;13238406.0;11422732.5;1815673.5;"Completed";"7";"23/02/2024";"2024-02-16";"2024-02-23";1;"No"
"ORD000827";"16/05/2023";"C02867";"P0320";"W028";"S0086";253;8017.2;6983.43;2028351.6;1766807.79;261543.81;"Cancelled";"4";"2023-05-20";"2023-05-16";"2023-05-20";1;"No"
"ORD000828";"2024-05-23";"C01105";"P0078";"W034";"S0028";416;42350.3;26835.43;17617724.8;11163538.88;6454185.92;"Cancelled";"";"2024-05-24";"2024-05-23";"2024-05-24";1;"No"
"ORD000829";"2023-12-10";"C01238";"P0299";"W036";"";369;30790.41;22658.74;11361661.29;8361075.06;3000586.23;"Returned";"5";"15/12/2023";"2023-12-10";"2023-12-15";1;"No"
"ORD000830";"06-10-2023";"C02491";"P0458";"W001";"S0085";206;24402.3;14144.03;5026873.8;2913670.18;2113203.62;"Cancelled";"5";"";"2023-10-06";"";1;"Yes"
"ORD000831";"06-11-2025";"C00198";"P0022";"W022";"S0097";280;853.14;736.56;238879.2;206236.8;32642.4;"Completed";"1";"07-11-2025";"2025-11-06";"2025-11-07";1;"No"
"ORD000832";"2024-03-29";"C00399";"P0175";"W027";"S0107";491;36046.88;24767.22;17699018.08;12160705.02;5538313.06;"Completed";"1";"2024-03-30";"2024-03-29";"2024-03-30";1;"No"
"ORD000833";"13/09/2024";"C02072";"P0215";"W008";"S0039";12;48042.06;44197.04;576504.72;530364.48;46140.24;"Returned";"4";"2024-09-17";"2024-09-13";"2024-09-17";1;"No"
"ORD000834";"11/12/2024";"C02828";"P0290";"W047";"S0083";269;19857.12;17603.79;5341565.28;4735419.51;606145.77;"Returned";"5";"16-12-2024";"2024-12-11";"2024-12-16";1;"No"
"ORD000835";"03/06/2023";"C01450";"P0434";"W032";"S0031";89;43105.88;38387.76;3836423.32;3416510.64;419912.68;"Completed";"7";"10-06-2023";"2023-06-03";"2023-06-10";1;"No"
"ORD000836";"09/05/2025";"C02054";"P0201";"W037";"S0102";182;43038.02;32066.93;7832919.64;5836181.26;1996738.38;"Completed";"5";"2025-05-14";"2025-05-09";"2025-05-14";1;"No"
"ORD000837";"2024-08-18";"C00927";"P0333";"W002";"S0121";52;17617.9;13013.54;916130.8;676704.08;239426.72;"Cancelled";"5";"2024-08-23";"2024-08-18";"2024-08-23";1;"No"
"ORD000838";"30-10-2023";"C01492";"P0139";"W050";"S0093";458;49105.07;28629.06;22490122.06;13112109.48;9378012.58;"Completed";"2";"01-11-2023";"2023-10-30";"2023-11-01";1;"No"
"ORD000839";"2025-09-30";"C00899";"P0129";"W024";"";165;5972.57;3892.04;985474.05;642186.6;343287.45;"Returned";"2";"02-10-2025";"2025-09-30";"2025-10-02";1;"No"
"ORD000840";"25/07/2024";"C01561";"P0431";"W040";"S0051";73;23717.61;17499.8;1731385.53;1277485.4;453900.13;"Delayed";"52";"15/09/2024";"2024-07-25";"2024-09-15";1;"No"
"ORD000841";"2023-12-31";"";"P0190";"W022";"S0060";341;20768.6;18549.92;7082092.6;6325522.72;756569.88;"Completed";"2";"2024-01-02";"2023-12-31";"2024-01-02";1;"No"
"ORD000842";"2024-06-04";"C00550";"P0063";"W033";"S0005";273;36989.52;24727.97;10098138.96;6750735.81;3347403.15;"Delayed";"45";"2024-07-19";"2024-06-04";"2024-07-19";1;"No"
"ORD000843";"30/06/2023";"C02341";"P0441";"W019";"S0069";233;33913.3;31854.96;7901798.9;7422205.68;479593.22;"Completed";"7";"07-07-2023";"2023-06-30";"2023-07-07";1;"No"
"ORD000844";"20-07-2025";"C00763";"P0115";"W016";"S0032";398;10716.68;9771.54;4265238.64;3889072.92;376165.72;"Completed";"6";"2025-07-26";"2025-07-20";"2025-07-26";1;"No"
"ORD000845";"18-12-2025";"C01928";"P0221";"W031";"S0035";430;21376.26;16300.17;9191791.8;7009073.1;2182718.7;"Completed";"4";"22/12/2025";"2025-12-18";"2025-12-22";1;"No"
"ORD000847";"04/07/2025";"";"P0241";"W015";"S0034";365;31062.59;25212.98;11337845.35;9202737.7;2135107.65;"Returned";"";"2025-07-10";"2025-07-04";"2025-07-10";1;"No"
"ORD000848";"2023-10-02";"C00437";"P0136";"W043";"S0134";66;38220.6;29018.71;2522559.6;1915234.86;607324.74;"Completed";"3";"2023-10-05";"2023-10-02";"2023-10-05";1;"No"
"ORD000849";"12-12-2025";"C02386";"P0450";"W026";"S0137";177;5035.39;2919.38;891264.03;516730.26;374533.77;"Completed";"1";"2025-12-13";"2025-12-12";"2025-12-13";1;"No"
"ORD000851";"2025-10-27";"";"P0406";"W016";"S0034";305;37653.18;34927.43;11484219.9;10652866.15;831353.75;"Cancelled";"6";"02-11-2025";"2025-10-27";"2025-11-02";1;"No"
"ORD000852";"22/04/2023";"C01824";"P0077";"W042";"S0116";499;15558.8;14275.42;7763841.2;7123434.58;640406.62;"Completed";"6";"28-04-2023";"2023-04-22";"2023-04-28";1;"No"
"ORD000853";"2025-12-11";"C01334";"P0341";"W040";"S0075";407;49683.52;35881.31;20221192.64;14603693.17;5617499.47;"Completed";"4";"15-12-2025";"2025-12-11";"2025-12-15";1;"No"
"ORD000854";"02-11-2024";"C00358";"P0403";"W040";"S0072";300;48619.44;43956.52;14585832.0;13186956.0;1398876.0;"Cancelled";"2";"2024-11-04";"2024-11-02";"2024-11-04";1;"No"
"ORD000855";"01-08-2025";"C02022";"P0110";"W044";"S0119";254;21154.86;16703.64;5373334.44;4242724.56;1130609.88;"Delayed";"";"09-09-2025";"2025-08-01";"2025-09-09";1;"No"
"ORD000856";"2023-06-25";"C01047";"P0363";"W012";"S0130";246;31601.56;19781.43;7773983.76;4866231.78;2907751.98;"Completed";"5";"2023-06-30";"2023-06-25";"2023-06-30";1;"No"
"ORD000857";"2025-04-15";"";"P0342";"W026";"S0114";214;19785.86;16266.06;4234174.04;3480936.84;753237.2;"Completed";"3";"18-04-2025";"2025-04-15";"2025-04-18";1;"No"
"ORD000858";"21-07-2023";"C00752";"P0324";"W018";"S0041";358;49545.01;46789.91;17737113.58;16750787.78;986325.8;"Completed";"3";"24/07/2023";"2023-07-21";"2023-07-24";1;"No"
"ORD000859";"2023-12-24";"C01219";"P0248";"W034";"S0051";440;32073.46;19223.93;14112322.4;8458529.2;5653793.2;"Completed";"4";"";"2023-12-24";"";1;"Yes"
"ORD000860";"2023-04-02";"";"P0487";"W015";"S0111";177;6258.66;4782.25;1107782.82;846458.25;261324.57;"Completed";"6";"2023-04-08";"2023-04-02";"2023-04-08";1;"No"
"ORD000861";"06/08/2025";"C01975";"P0192";"W021";"S0013";346;24228.88;18711.7;8383192.48;6474248.2;1908944.28;"Cancelled";"7";"13-08-2025";"2025-08-06";"2025-08-13";1;"No"
"ORD000862";"28-02-2024";"C02089";"P0341";"W002";"S0106";16613;32370.44;25085.75;537770119.72;416749564.75;121020554.97;"Completed";"4";"";"2024-02-28";"";1;"Yes"
"ORD000863";"24/06/2023";"C01119";"P0482";"W031";"S0039";339;29836.68;22599.86;10114634.52;7661352.54;2453281.98;"Completed";"";"30-06-2023";"2023-06-24";"2023-06-30";1;"No"
"ORD000864";"04-07-2023";"C00894";"P0236";"W010";"";62;8555.4;5499.25;530434.8;340953.5;189481.3;"Completed";"6";"2023-07-10";"2023-07-04";"2023-07-10";1;"No"
"ORD000865";"08/02/2024";"C00848";"P0199";"W021";"S0003";477;45861.84;36749.74;21876097.68;17529625.98;4346471.7;"Completed";"5";"13/02/2024";"2024-02-08";"2024-02-13";1;"No"
"ORD000866";"29/08/2025";"C02974";"P0497";"W027";"S0019";287;37318.58;25582.84;10710432.46;7342275.08;3368157.38;"Completed";"6";"04/09/2025";"2025-08-29";"2025-09-04";1;"No"
"ORD000867";"11-01-2024";"C00722";"P0349";"W029";"S0086";194;30489.19;21171.56;5914902.86;4107282.64;1807620.22;"Completed";"6";"17/01/2024";"2024-01-11";"2024-01-17";1;"No"
"ORD000868";"18/03/2025";"C00068";"P0358";"W004";"S0101";153;29025.71;18726.77;4440933.63;2865195.81;1575737.82;"Completed";"5";"";"2025-03-18";"";1;"Yes"
"ORD000869";"16-02-2024";"C02655";"P0200";"W004";"";75;5950.11;3294.95;446258.25;247121.25;199137.0;"Completed";"3";"19-02-2024";"2024-02-16";"2024-02-19";1;"No"
"ORD000870";"23-10-2025";"C01010";"P0056";"W039";"S0107";47;32719.09;21069.16;1537797.23;990250.52;547546.71;"Completed";"6";"";"2025-10-23";"";1;"Yes"
"ORD000871";"17/01/2025";"C00251";"P0477";"W022";"S0093";82;31449.0;27823.71;2578818.0;2281544.22;297273.78;"Completed";"6";"23-01-2025";"2025-01-17";"2025-01-23";1;"No"
"ORD000872";"2024-09-02";"C01198";"P0265";"W046";"S0141";304;38526.42;29292.36;11712031.68;8904877.44;2807154.24;"Completed";"5";"07/09/2024";"2024-09-02";"2024-09-07";1;"No"
"ORD000873";"2024-01-10";"C02087";"P0499";"W037";"S0050";421;522.8;359.3;220098.8;151265.3;68833.5;"Completed";"6";"16/01/2024";"2024-01-10";"2024-01-16";1;"No"
"ORD000874";"2025-08-22";"C00555";"P0418";"W048";"S0018";135;7872.37;6692.42;1062769.95;903476.7;159293.25;"Returned";"3";"";"2025-08-22";"";1;"Yes"
"ORD000875";"13/12/2025";"";"P0137";"W039";"S0041";89;32325.07;29892.62;2876931.23;2660443.18;216488.05;"Cancelled";"7";"20/12/2025";"2025-12-13";"2025-12-20";1;"No"
"ORD000876";"2023-11-14";"C02732";"P0113";"W010";"S0038";355;44151.35;29743.82;15673729.25;10559056.1;5114673.15;"Completed";"1";"2023-11-15";"2023-11-14";"2023-11-15";1;"No"
"ORD000877";"2023-12-30";"C02452";"P0312";"W042";"S0105";476;11815.1;6732.13;5623987.6;3204493.88;2419493.72;"Completed";"5";"";"2023-12-30";"";1;"Yes"
"ORD000878";"07/09/2024";"C00619";"P0249";"W034";"S0063";483;26336.09;21755.69;12720331.47;10507998.27;2212333.2;"Completed";"3";"10-09-2024";"2024-09-07";"2024-09-10";1;"No"
"ORD000879";"30/07/2023";"";"P0389";"W048";"S0080";6;6189.04;4516.44;37134.24;27098.64;10035.6;"Completed";"5";"04/08/2023";"2023-07-30";"2023-08-04";1;"No"
"ORD000881";"16-06-2024";"C01592";"P0130";"W049";"S0085";256;29434.19;22705.1;7535152.64;5812505.6;1722647.04;"Cancelled";"4";"20/06/2024";"2024-06-16";"2024-06-20";1;"No"
"ORD000882";"2024-05-11";"C02837";"P0480";"W028";"S0044";113;40871.07;31590.3;4618430.91;3569703.9;1048727.01;"Completed";"";"2024-05-13";"2024-05-11";"2024-05-13";1;"No"
"ORD000883";"25/10/2025";"";"P0059";"W011";"S0030";316;17279.16;15161.99;5460214.56;4791188.84;669025.72;"Completed";"6";"2025-10-31";"2025-10-25";"2025-10-31";1;"No"
"ORD000884";"16/08/2024";"C02438";"P0005";"W005";"";164;245.05;186.41;40188.2;30571.24;9616.96;"Completed";"4";"2024-08-20";"2024-08-16";"2024-08-20";1;"No"
"ORD000885";"2024-12-28";"C02281";"P0487";"W006";"S0113";301;11850.33;6658.74;3566949.33;2004280.74;1562668.59;"Completed";"7";"";"2024-12-28";"";1;"Yes"
"ORD000886";"02-09-2024";"C02440";"P0249";"W044";"S0089";369;21820.06;18939.94;8051602.14;6988837.86;1062764.28;"Completed";"3";"";"2024-09-02";"";1;"Yes"
"ORD000887";"2025-01-11";"C00996";"P0232";"W037";"S0082";60;39999.46;28206.43;2399967.6;1692385.8;707581.8;"Completed";"7";"18/01/2025";"2025-01-11";"2025-01-18";1;"No"
"ORD000888";"06/01/2024";"C01513";"P0174";"W025";"";246;23862.7;20019.2;5870224.2;4924723.2;945501.0;"Completed";"2";"";"2024-01-06";"";1;"Yes"
"ORD000889";"2023-06-16";"";"P0476";"W039";"S0011";281;41638.69;31744.09;11700471.89;8920089.29;2780382.6;"Completed";"6";"22-06-2023";"2023-06-16";"2023-06-22";1;"No"
"ORD000890";"2023-02-28";"C02988";"P0471";"W037";"S0018";31;664.15;554.79;20588.65;17198.49;3390.16;"Completed";"";"04/03/2023";"2023-02-28";"2023-03-04";1;"No"
"ORD000891";"2024-04-03";"C00227";"P0142";"W050";"S0105";156;14557.97;13098.18;2271043.32;2043316.08;227727.24;"Returned";"1";"2024-04-04";"2024-04-03";"2024-04-04";1;"No"
"ORD000892";"19/11/2024";"C02064";"P0122";"W012";"S0031";104;39582.14;23721.06;4116542.56;2466990.24;1649552.32;"Delayed";"52";"2025-01-10";"2024-11-19";"2025-01-10";1;"No"
