"inventory_id";"snapshot_date";"warehouse_id";"product_id";"stock_on_hand";"reorder_point";"safety_stock";"inventory_value";"days_of_inventory";"snapshot_date_clean"
"INV001530";"2023-07-18";"W019";"P0095";"652";172;53;25623071.97;63.3;"2023-07-18"
"INV001531";"2025-10-11";"W002";"P0066";"924";87;27;35738889.2;108.0;"2025-10-11"
"INV001532";"2023-05-08";"W011";"P0055";"195";55;31;8312023.89;12.3;"2023-05-08"
"INV001533";"2025-05-08";"W021";"P0120";"784";189;105;33813853.75;68.2;"2025-05-08"
"INV001534";"2023-04-01";"W037";"P0318";"882";187;63;37022376.46;117.5;"2023-04-01"
"INV001535";"2025-11-20";"W033";"P0183";"675";185;57;24063823.63;44.6;"2025-11-20"
"INV001536";"2024-06-24";"W040";"P0323";"660";61;31;20183941.01;119.1;"2024-06-24"
"INV001537";"2023-01-01";"W041";"P0309";"847";32;10;27528435.83;243.0;"2023-01-01"
"INV001538";"2023-02-13";"W024";"P0366";"";64;40;2089776.07;9.1;"2023-02-13"
"INV001540";"2023-07-10";"W012";"P0242";"419";74;45;15041422.44;31.7;"2023-07-10"
"INV001542";"2023-08-17";"W030";"P0045";"7656";27;17;298878465.45;1111.1;"2023-08-17"
"INV001543";"2024-05-16";"W022";"P0030";"967";195;82;18388611.73;52.0;"2024-05-16"
"INV001544";"2024-08-28";"W034";"P0197";"6837";163;84;131229571.48;755.0;"2024-08-28"
"INV001545";"2023-11-08";"W008";"P0449";"862";189;120;27581850.2;76.5;"2023-11-08"
"INV001546";"2024-01-09";"W026";"P0002";"18722";65;44;694866805.1;1028.7;"2024-01-09"
"INV001548";"2023-01-06";"W003";"P0151";"687";189;107;33821267.39;159.7;"2023-01-06"
"INV001549";"2023-02-02";"W017";"P0029";"756";94;30;29639963.96;50.2;"2023-02-02"
"INV001550";"2023-12-26";"W047";"P0462";"497";55;25;17806803.81;51.0;"2023-12-26"
"INV001551";"2023-08-06";"W050";"P0017";"509";184;115;25102297.07;36.0;"2023-08-06"
"INV001552";"2025-04-04";"W004";"P0055";"642";55;18;12905734.24;59.5;"2025-04-04"
"INV001553";"2024-01-13";"W041";"P0244";"926";149;87;12240552.79;119.1;"2024-01-13"
"INV001556";"2025-06-05";"W004";"P0464";"";84;44;14308166.87;93.0;"2025-06-05"
"INV001557";"2024-09-21";"W014";"P0429";"346";82;36;3002958.14;44.8;"2024-09-21"
"INV001558";"2023-12-27";"W015";"P0043";"864";43;20;41027245.46;139.2;"2023-12-27"
"INV001560";"2025-03-04";"W017";"P0126";"764";150;82;20158555.29;51.0;"2025-03-04"
"INV001561";"2025-07-14";"W029";"P0221";"461";189;67;16343714.7;237.8;"2025-07-14"
"INV001565";"2023-06-30";"W032";"P0262";"5";86;41;81258.9;0.3;"2023-06-30"
"INV001566";"2023-05-15";"W001";"P0420";"670";62;43;3591024.66;319.1;"2023-05-15"
"INV001567";"2023-06-29";"W005";"P0018";"727";145;54;9743257.39;94.7;"2023-06-29"
"INV001568";"2025-03-22";"W050";"P0138";"993";107;55;25758325.46;122.4;"2025-03-22"
"INV001569";"2025-04-04";"W003";"P0027";"585";125;49;14004231.64;378.7;"2025-04-04"
"INV001570";"2025-06-10";"W011";"P0095";"0";172;64;0.0;0.0;"2025-06-10"
"INV001571";"2023-10-03";"W007";"P0405";"578";147;62;23994183.4;42.2;"2023-10-03"
"INV001573";"2023-08-13";"W035";"P0448";"51";25;14;1032976.67;18.9;"2023-08-13"
"INV001574";"2024-05-06";"W022";"P0069";"982";60;23;39805886.42;537.5;"2024-05-06"
"INV001575";"2024-05-08";"W031";"P0022";"335";145;45;5894642.32;20.7;"2024-05-08"
"INV001576";"2023-02-20";"W048";"P0357";"439";45;18;6113492.69;22.6;"2023-02-20"
"INV001577";"2023-10-02";"W041";"P0009";"854";103;40;39671177.6;44.0;"2023-10-02"
"INV001579";"2024-09-25";"W002";"P0315";"";54;32;8943115.04;21.1;"2024-09-25"
"INV001580";"2024-01-10";"W039";"P0159";"858";183;75;5187171.03;45.4;"2024-01-10"
"INV001581";"2024-12-14";"W027";"P0227";"901";89;34;32224695.77;71.4;"2024-12-14"
"INV001583";"2025-06-13";"W031";"P0014";"132";127;41;6021307.62;9.5;"2025-06-13"
"INV001584";"2024-10-03";"W046";"P0419";"953";160;59;41253047.07;68.1;"2024-10-03"
"INV001585";"2025-08-03";"W037";"P0039";"0";24;10;0.0;0.0;"2025-08-03"
"INV001586";"2024-05-14";"W024";"P0026";"233";61;30;266834.31;12.6;"2024-05-14"
"INV001587";"2023-10-10";"W030";"P0234";"315";19;8;10782055.81;68.6;"2023-10-10"
"INV001590";"2024-12-11";"W045";"P0353";"0";94;36;0.0;0.0;"2024-12-11"
"INV001591";"2023-12-31";"W036";"P0007";"";170;92;79291464.22;3394.8;"2023-12-31"
"INV001592";"2023-01-08";"W049";"P0098";"205";107;50;4526822.57;29.4;"2023-01-08"
"INV001594";"2025-01-24";"W015";"P0493";"152";190;75;3719997.4;8.7;"2025-01-24"
"INV001595";"2024-01-10";"W028";"P0187";"354";49;19;1132691.02;35.0;"2024-01-10"
"INV001596";"2025-04-16";"W034";"P0439";"295";52;24;5455690.59;61.3;"2025-04-16"
"INV001597";"2024-03-27";"W033";"P0176";"13125";167;87;340601510.71;2444.3;"2024-03-27"
"INV001598";"2024-07-18";"W048";"P0409";"18";105;42;295718.75;1.6;"2024-07-18"
"INV001599";"2024-06-27";"W047";"P0314";"0";57;17;0.0;0.0;"2024-06-27"
"INV001600";"2025-08-28";"W044";"P0011";"17501";128;55;154611118.99;1252.5;"2025-08-28"
"INV001601";"2024-05-31";"W014";"P0385";"";187;86;18630695.0;113.3;"2024-05-31"
"INV001603";"2025-12-22";"W033";"P0283";"0";177;120;0.0;0.0;"2025-12-22"
"INV001604";"2025-11-16";"W035";"P0018";"389";145;85;5369379.83;60.7;"2025-11-16"
"INV001605";"2024-09-08";"W024";"P0413";"19472";185;105;520180839.53;2690.8;"2024-09-08"
"INV001606";"2025-05-12";"W035";"P0101";"265";186;82;7545911.18;40.8;"2025-05-12"
"INV001607";"2024-08-21";"W036";"P0295";"300";194;133;10279970.34;15.3;"2024-08-21"
"INV001608";"2024-01-22";"W050";"P0337";"855";157;104;12956678.15;65.3;"2024-01-22"
"INV001609";"2024-10-27";"W001";"P0149";"217";86;39;6067637.0;44.8;"2024-10-27"
"INV001610";"2024-06-26";"W044";"P0356";"881";174;107;18625393.64;102.1;"2024-06-26"
"INV001611";"2023-04-04";"W018";"P0425";"971";125;87;11337589.61;103.3;"2023-04-04"
"INV001612";"2024-11-10";"W022";"P0411";"523";83;31;19196773.17;32.4;"2024-11-10"
"INV001613";"2024-09-05";"W001";"P0470";"3";44;29;115466.84;0.2;"2024-09-05"
"INV001614";"2023-04-09";"W018";"P0260";"963";83;41;17445733.67;84.7;"2023-04-09"
"INV001616";"2023-07-03";"W038";"P0076";"0";143;88;0.0;0.0;"2023-07-03"
"INV001617";"2024-01-27";"W045";"P0471";"89";43;20;768786.44;6.6;"2024-01-27"
"INV001618";"2024-07-15";"W046";"P0368";"192";46;15;6961460.84;17.5;"2024-07-15"
"INV001619";"2025-08-09";"W030";"P0408";"160";31;13;5405892.74;15.5;"2025-08-09"
"INV001620";"2025-02-21";"W003";"P0025";"434";77;35;192018.14;25.2;"2025-02-21"
"INV001621";"2024-10-09";"W003";"P0266";"0";42;15;0.0;0.0;"2024-10-09"
"INV001622";"2023-02-28";"W020";"P0106";"789";144;69;14848078.0;232.3;"2023-02-28"
"INV001623";"2025-09-29";"W039";"P0062";"252";143;89;5805528.36;33.6;"2025-09-29"
"INV001624";"2025-11-07";"W022";"P0197";"849";163;74;17636728.73;205.2;"2025-11-07"
"INV001625";"2025-08-05";"W042";"P0093";"739";40;24;7350058.04;70.6;"2025-08-05"
"INV001626";"2023-12-13";"W022";"P0209";"989";90;46;25598258.45;68.4;"2023-12-13"
"INV001628";"2023-09-30";"W010";"P0259";"1";153;81;28127.14;0.4;"2023-09-30"
"INV001629";"2025-01-03";"W041";"P0212";"707";33;19;17248079.52;42.3;"2025-01-03"
"INV001630";"2024-01-04";"W046";"P0127";"628";113;73;9562302.96;31.6;"2024-01-04"
"INV001631";"2025-03-01";"W046";"P0318";"232";187;109;4413011.96;14.3;"2025-03-01"
"INV001632";"2025-11-11";"W017";"P0176";"307";167;86;8753991.29;15.9;"2025-11-11"
"INV001633";"2023-12-16";"W036";"P0444";"";85;34;10024738.8;46.7;"2023-12-16"
"INV001634";"2025-03-25";"W037";"P0450";"";31;17;5597426.1;18.1;"2025-03-25"
"INV001635";"2025-06-09";"W027";"P0334";"8357";117;55;110882267.08;5848.0;"2025-06-09"
"INV001636";"2023-03-02";"W048";"P0253";"507";167;57;19277686.89;36.7;"2023-03-02"
"INV001637";"2023-08-10";"W050";"P0472";"604";93;36;24236716.05;108.7;"2023-08-10"
"INV001639";"2025-12-28";"W019";"P0298";"470";63;34;18329305.56;29.5;"2025-12-28"
"INV001640";"2024-11-05";"W039";"P0222";"523";102;55;16036754.78;35.5;"2024-11-05"
"INV001641";"2024-08-10";"W028";"P0406";"946";135;56;8607308.69;109.1;"2024-08-10"
"INV001642";"2024-02-05";"W025";"P0261";"";123;45;14848713.59;20.2;"2024-02-05"
"INV001643";"2025-07-27";"W050";"P0255";"12842";165;69;210506345.48;842.8;"2025-07-27"
"INV001644";"2024-11-29";"W001";"P0248";"759";79;32;6033581.78;153.4;"2024-11-29"
"INV001645";"2023-12-19";"W036";"P0013";"391";155;56;844676.1;51.0;"2023-12-19"
"INV001647";"2025-06-04";"W010";"P0293";"18735";186;77;775675051.89;1150.6;"2025-06-04"
"INV001648";"2025-11-28";"W017";"P0392";"365";102;48;1336846.8;24.0;"2025-11-28"
"INV001649";"2025-06-06";"W033";"P0110";"724";135;70;34377052.78;37.4;"2025-06-06"
"INV001650";"2024-09-25";"W018";"P0089";"249";154;52;6520952.07;28.0;"2024-09-25"
"INV001651";"2025-01-08";"W042";"P0433";"619";180;64;9699891.12;62.1;"2025-01-08"
"INV001652";"2024-03-16";"W046";"P0023";"427";88;52;7106256.58;32.6;"2024-03-16"
"INV001653";"2025-07-07";"W012";"P0387";"398";110;63;13000057.86;35.4;"2025-07-07"
"INV001654";"2023-11-16";"W025";"P0253";"";167;85;17036129.52;263.7;"2023-11-16"
"INV001655";"2025-02-15";"W005";"P0470";"";44;16;3089664.25;75.3;"2025-02-15"
"INV001658";"2025-11-01";"W001";"P0385";"713";187;127;1349135.59;156.2;"2025-11-01"
"INV001661";"2024-04-20";"W028";"P0275";"546";186;56;25044816.34;36.6;"2024-04-20"
"INV001662";"2025-04-22";"W048";"P0360";"387";147;57;12445442.0;115.2;"2025-04-22"
"INV001664";"2024-08-24";"W018";"P0412";"66";134;82;659082.93;5.8;"2024-08-24"
"INV001665";"2024-05-03";"W010";"P0372";"0";17;6;0.0;0.0;"2024-05-03"
"INV001666";"2024-11-25";"W044";"P0139";"";94;41;1784960.7;27.6;"2024-11-25"
"INV001668";"2025-12-01";"W029";"P0236";"462";145;90;1506076.11;28.7;"2025-12-01"
"INV001669";"2023-08-15";"W023";"P0424";"";183;69;6040742.82;11.6;"2023-08-15"
"INV001670";"2023-10-06";"W025";"P0043";"263";43;20;9675243.2;26.7;"2023-10-06"
"INV001671";"2025-06-05";"W046";"P0299";"180";127;45;7390552.75;18.6;"2025-06-05"
"INV001674";"2025-02-16";"W017";"P0069";"";60;20;4637383.71;233.8;"2025-02-16"
"INV001675";"2024-06-01";"W009";"P0197";"66";163;112;3010359.57;10.6;"2024-06-01"
"INV001676";"2024-10-19";"W022";"P0478";"";125;56;7649114.24;28.1;"2024-10-19"
"INV001677";"2023-01-28";"W038";"P0295";"387";194;64;11115390.21;33.3;"2023-01-28"
"INV001679";"2025-03-08";"W027";"P0191";"654";178;124;21788000.51;119.5;"2025-03-08"
"INV001680";"2023-03-21";"W012";"P0331";"837";110;76;27674403.11;102.8;"2023-03-21"
"INV001682";"2023-06-20";"W021";"P0114";"956";35;11;33766896.24;59.1;"2023-06-20"
"INV001683";"2023-07-13";"W004";"P0312";"242";82;38;7375358.71;29.1;"2023-07-13"
"INV001685";"2023-10-08";"W045";"P0086";"227";117;45;4742876.63;150.9;"2023-10-08"
"INV001686";"2024-04-02";"W007";"P0360";"953";147;101;25938404.88;63.8;"2024-04-02"
"INV001687";"2023-03-25";"W013";"P0149";"132";86;26;3827942.61;18.7;"2023-03-25"
"INV001688";"2024-09-03";"W036";"P0143";"17903";83;52;208152045.67;1913.3;"2024-09-03"
"INV001690";"2024-07-30";"W017";"P0161";"723";173;54;19100699.23;62.2;"2024-07-30"
"INV001691";"2025-07-14";"W004";"P0055";"907";55;31;24323562.77;190.8;"2025-07-14"
"INV001692";"2025-05-22";"W016";"P0053";"923";20;11;12553518.93;223.7;"2025-05-22"
"INV001693";"2025-03-21";"W017";"P0319";"0";185;57;0.0;0.0;"2025-03-21"
"INV001694";"2024-02-15";"W025";"P0023";"732";88;34;34173061.96;110.1;"2024-02-15"
"INV001696";"2023-07-10";"W028";"P0139";"";94;35;21859796.54;121.8;"2023-07-10"
"INV001697";"2023-06-01";"W041";"P0444";"49";85;45;2238934.0;3.0;"2023-06-01"
"INV001698";"2025-02-08";"W022";"P0084";"285";16;8;11181181.83;25.4;"2025-02-08"
"INV001699";"2025-07-01";"W005";"P0032";"354";23;11;11299900.8;18.2;"2025-07-01"
"INV001701";"2023-02-05";"W038";"P0469";"51";143;60;1948318.19;3.9;"2023-02-05"
"INV001704";"2023-10-01";"W035";"P0442";"76";31;10;3245925.12;8.8;"2023-10-01"
"INV001705";"2023-12-27";"W002";"P0489";"";162;51;1996267.43;43.3;"2023-12-27"
"INV001706";"2023-05-03";"W001";"P0215";"950";139;85;24749776.44;74.3;"2023-05-03"
"INV001707";"2024-11-15";"W026";"P0500";"962";187;68;35399169.38;87.8;"2024-11-15"
"INV001708";"2024-08-03";"W032";"P0108";"616";84;52;11107135.84;73.2;"2024-08-03"
"INV001709";"2023-05-24";"W036";"P0021";"58";173;80;1283900.1;8.8;"2023-05-24"
"INV001711";"2025-09-08";"W026";"P0106";"0";144;60;0.0;0.0;"2025-09-08"
"INV001712";"2024-08-22";"W006";"P0456";"861";77;48;23902916.43;57.5;"2024-08-22"
"INV001713";"2025-06-27";"W013";"P0234";"";19;11;6451465.68;139.0;"2025-06-27"
"INV001715";"2023-01-11";"W008";"P0287";"0";110;38;0.0;0.0;"2023-01-11"
"INV001716";"2024-10-17";"W031";"P0018";"469";145;83;21830332.55;37.9;"2024-10-17"
"INV001717";"2023-11-13";"W015";"P0181";"304";120;37;11701031.32;20.2;"2023-11-13"
"INV001718";"2025-11-12";"W039";"P0499";"0";50;18;0.0;0.0;"2025-11-12"
"INV001719";"2023-01-20";"W016";"P0217";"18365";96;63;790203354.1;1056.3;"2023-01-20"
"INV001720";"2023-09-05";"W045";"P0353";"600";94;46;25963052.88;99.6;"2023-09-05"
"INV001721";"2025-07-03";"W039";"P0486";"375";81;55;17322364.61;21.3;"2025-07-03"
"INV001722";"2023-10-21";"W007";"P0387";"668";110;55;22221477.34;75.6;"2023-10-21"
"INV001723";"2024-12-20";"W047";"P0390";"112";74;37;22865.02;15.6;"2024-12-20"
"INV001724";"2025-09-03";"W033";"P0307";"970";35;20;949556.03;104.0;"2025-09-03"
"INV001725";"2025-07-07";"W005";"P0213";"569";199;114;1737815.77;132.8;"2025-07-07"
"INV001726";"2023-12-26";"W037";"P0429";"";82;28;10696958.26;25.5;"2023-12-26"
"INV001727";"2025-05-29";"W029";"P0077";"";79;44;117308790.75;515.4;"2025-05-29"
"INV001728";"2023-06-26";"W050";"P0250";"";78;32;646397199.6;1743.4;"2023-06-26"
"INV001729";"2023-12-27";"W009";"P0480";"276";112;59;12824266.54;53.4;"2023-12-27"
"INV001730";"2024-09-24";"W011";"P0027";"762";125;66;16071445.3;54.2;"2024-09-24"
"INV001731";"2024-04-25";"W017";"P0039";"16103";24;11;234551050.83;1497.8;"2024-04-25"
"INV001732";"2025-02-21";"W049";"P0421";"510";53;20;21851648.37;25.7;"2025-02-21"
"INV001733";"2024-08-30";"W050";"P0351";"";62;33;9824981.44;24.2;"2024-08-30"
"INV001734";"2023-05-09";"W021";"P0252";"829";119;50;320676.67;59.2;"2023-05-09"
"INV001735";"2024-07-13";"W042";"P0061";"0";39;21;0.0;0.0;"2024-07-13"
"INV001736";"2024-01-08";"W026";"P0311";"11261";84;32;117512333.54;766.2;"2024-01-08"
"INV001737";"2025-03-26";"W043";"P0289";"272";131;45;13004646.49;28.7;"2025-03-26"
"INV001738";"2023-05-21";"W020";"P0406";"392";135;91;8383384.03;27.4;"2023-05-21"
"INV001739";"2024-05-04";"W024";"P0060";"985";19;6;47606938.6;68.8;"2024-05-04"
"INV001740";"2025-11-04";"W021";"P0332";"225";128;57;5710444.83;88.7;"2025-11-04"
"INV001741";"2025-08-12";"W023";"P0125";"660";181;66;13004333.62;98.7;"2025-08-12"
"INV001743";"2025-07-26";"W040";"P0212";"900";33;12;26309543.86;155.3;"2025-07-26"
"INV001744";"2024-05-13";"W027";"P0339";"417";161;59;4365732.14;21.4;"2024-05-13"
"INV001745";"2023-10-04";"W017";"P0261";"287";123;65;10575751.6;17.2;"2023-10-04"
"INV001746";"2023-03-21";"W042";"P0347";"382";87;29;12401865.08;41.4;"2023-03-21"
"INV001747";"2023-11-04";"W013";"P0424";"514";183;105;13064984.04;26.2;"2023-11-04"
"INV001748";"2023-12-09";"W034";"P0268";"";24;13;4288922.74;231.1;"2023-12-09"
"INV001749";"2023-07-08";"W049";"P0479";"534";45;21;15302113.66;48.4;"2023-07-08"
"INV001750";"2025-10-07";"W025";"P0451";"138";160;74;324671.4;32.0;"2025-10-07"
"INV001752";"2024-08-08";"W043";"P0065";"";183;107;2388437.26;10.4;"2024-08-08"
"INV001753";"2024-05-28";"W024";"P0052";"936";159;49;4399969.47;115.2;"2024-05-28"
"INV001754";"2023-05-14";"W049";"P0200";"287";100;55;7168515.36;18.9;"2023-05-14"
"INV001755";"2024-10-28";"W035";"P0248";"91";79;35;1479088.03;20.0;"2024-10-28"
"INV001757";"2024-10-06";"W050";"P0499";"767";50;27;28982126.98;38.5;"2024-10-06"
"INV001758";"2024-08-20";"W032";"P0178";"407";92;42;13779006.89;36.7;"2024-08-20"
"INV001759";"2025-07-24";"W026";"P0093";"0";40;12;0.0;0.0;"2025-07-24"
"INV001760";"2023-05-06";"W017";"P0223";"422";49;17;2974267.81;22.5;"2023-05-06"
"INV001763";"2025-08-01";"W031";"P0308";"5198";131;70;85304286.69;362.9;"2025-08-01"
"INV001764";"2025-01-09";"W011";"P0432";"303";176;79;13938250.76;19.0;"2025-01-09"
"INV001765";"2025-02-21";"W016";"P0157";"4";145;82;135038.79;0.7;"2025-02-21"
"INV001766";"2023-02-02";"W010";"P0215";"420";139;58;1204691.72;22.4;"2023-02-02"
"INV001767";"2024-10-16";"W025";"P0228";"39";82;49;1107950.5;2.9;"2024-10-16"
"INV001768";"2023-08-11";"W042";"P0146";"944";53;30;21738821.1;366.5;"2023-08-11"
"INV001769";"2023-02-17";"W036";"P0484";"492";57;22;429602.04;77.3;"2023-02-17"
"INV001770";"2023-06-20";"W017";"P0416";"0";149;95;0.0;0.0;"2023-06-20"
"INV001771";"2023-11-26";"W048";"P0027";"854";125;58;32016705.4;86.8;"2023-11-26"
"INV001772";"2023-08-12";"W022";"P0200";"455";100;61;11545232.23;32.3;"2023-08-12"
"INV001773";"2025-03-24";"W028";"P0458";"";195;87;16163678.17;99.9;"2025-03-24"
"INV001775";"2023-12-20";"W012";"P0397";"207";133;53;9951783.41;27.4;"2023-12-20"
"INV001776";"2023-06-11";"W048";"P0288";"89";112;52;2158560.24;15.2;"2023-06-11"
"INV001777";"2023-07-15";"W043";"P0280";"0";90;49;0.0;0.0;"2023-07-15"
"INV001778";"2023-07-04";"W017";"P0499";"563";50;18;23934180.27;328.0;"2023-07-04"
"INV001779";"2024-08-08";"W024";"P0179";"521";150;87;14416965.84;100.1;"2024-08-08"
"INV001780";"2023-12-17";"W047";"P0308";"209";131;70;7944502.14;77.6;"2023-12-17"
"INV001783";"2024-05-06";"W010";"P0140";"454";114;37;21896731.74;42.2;"2024-05-06"
"INV001784";"2024-12-19";"W025";"P0014";"83";127;81;3623158.21;4.4;"2024-12-19"
"INV001787";"2023-01-04";"W026";"P0435";"";43;29;22673892.54;26.5;"2023-01-04"
"INV001788";"2023-06-13";"W003";"P0445";"485";71;44;10251780.95;42.6;"2023-06-13"
"INV001789";"2025-07-18";"W033";"P0452";"837";71;40;35098384.3;66.6;"2025-07-18"
"INV001790";"2023-08-30";"W010";"P0436";"347";97;37;4573906.84;41.3;"2023-08-30"
"INV001791";"2024-04-30";"W001";"P0362";"642";100;38;28382833.68;130.5;"2024-04-30"
"INV001792";"2025-06-09";"W023";"P0056";"230";189;65;2334730.13;143.7;"2025-06-09"
"INV001794";"2023-02-23";"W046";"P0103";"25";98;29;217495.35;4.6;"2023-02-23"
"INV001795";"2023-06-07";"W013";"P0116";"157";84;26;7309971.06;8.0;"2023-06-07"
"INV001796";"2024-11-10";"W036";"P0205";"155";39;15;5826664.34;101.9;"2024-11-10"
"INV001797";"2023-01-30";"W029";"P0102";"753";113;36;35683274.8;39.2;"2023-01-30"
"INV001799";"2024-08-24";"W030";"P0096";"575";167;90;3363949.17;107.2;"2024-08-24"
"INV001800";"2025-07-03";"W034";"P0118";"684";67;24;3167386.78;303.4;"2025-07-03"
"INV001801";"2023-12-06";"W028";"P0034";"447";128;40;5014540.56;34.6;"2023-12-06"
"INV001802";"2023-08-23";"W033";"P0167";"683";123;65;33474639.27;42.8;"2023-08-23"
"INV001803";"2024-05-18";"W040";"P0059";"19328";147;69;677163752.64;15915.2;"2024-05-18"
"INV001804";"2025-06-01";"W037";"P0251";"327";36;18;15561134.13;34.8;"2025-06-01"
"INV001805";"2025-07-21";"W040";"P0418";"611";32;14;6360806.0;57.8;"2025-07-21"
"INV001806";"2024-01-11";"W016";"P0413";"";185;58;23061902.16;155.4;"2024-01-11"
"INV001807";"2023-08-09";"W011";"P0388";"667";150;72;5294303.51;39.4;"2023-08-09"
"INV001808";"2023-01-07";"W039";"P0232";"795";23;9;38505080.53;134.0;"2023-01-07"
"INV001809";"2025-08-18";"W012";"P0235";"441";30;9;15116689.84;69.2;"2025-08-18"
"INV001810";"2023-06-02";"W050";"P0493";"701";190;102;23880327.65;51.2;"2023-06-02"
"INV001811";"2024-07-08";"W011";"P0447";"0";130;67;0.0;0.0;"2024-07-08"
"INV001812";"2023-11-17";"W040";"P0478";"712";125;71;29993990.97;311.3;"2023-11-17"
"INV001813";"2023-04-19";"W041";"P0306";"865";145;47;42388107.93;196.6;"2023-04-19"
"INV001814";"2023-09-23";"W019";"P0490";"18173";145;43;509041961.69;1818.2;"2023-09-23"
"INV001815";"2025-07-18";"W005";"P0357";"737";45;15;3846270.56;45.1;"2025-07-18"
"INV001816";"2025-12-16";"W042";"P0069";"279";60;39;2579783.35;15.8;"2025-12-16"
"INV001817";"2024-10-18";"W027";"P0171";"386";69;22;16137481.98;53.4;"2024-10-18"
"INV001818";"2023-07-26";"W038";"P0320";"525";66;22;9716827.41;147.2;"2023-07-26"
"INV001819";"2025-01-10";"W040";"P0170";"";72;42;7412496.1;38.6;"2025-01-10"
"INV001820";"2024-07-05";"W023";"P0290";"0";91;36;0.0;0.0;"2024-07-05"
"INV001821";"2023-02-13";"W045";"P0232";"424";23;16;17071545.37;61.9;"2023-02-13"
"INV001822";"2025-05-27";"W022";"P0481";"";15;6;31772737.43;87.1;"2025-05-27"
"INV001824";"2025-10-04";"W031";"P0450";"394";31;12;5656504.83;22.9;"2025-10-04"
"INV001825";"2024-11-06";"W015";"P0444";"673";85;51;3591948.7;75.7;"2024-11-06"
"INV001827";"2024-02-25";"W026";"P0298";"783";63;33;12689250.82;49.3;"2024-02-25"
"INV001828";"2025-05-15";"W047";"P0012";"341";24;10;2331657.97;67.5;"2025-05-15"
"INV001829";"2024-03-16";"W029";"P0107";"";87;58;8976913.88;29.8;"2024-03-16"
"INV001830";"2025-09-13";"W002";"P0420";"12217";62;22;330164248.13;1120.3;"2025-09-13"
"INV001831";"2025-05-09";"W012";"P0129";"404";78;52;3511400.26;32.6;"2025-05-09"
"INV001832";"2023-10-08";"W050";"P0243";"762";170;91;13170524.26;120.1;"2023-10-08"
"INV001833";"2024-09-21";"W041";"P0369";"838";109;33;31851420.12;138.8;"2024-09-21"
"INV001835";"2024-01-05";"W045";"P0072";"327";37;15;15349134.06;38.3;"2024-01-05"
"INV001836";"2024-10-25";"W049";"P0226";"87";183;122;2766680.75;63.9;"2024-10-25"
"INV001837";"2025-04-24";"W016";"P0466";"557";69;45;16419339.24;84.6;"2025-04-24"
"INV001838";"2024-12-28";"W027";"P0184";"0";199;74;0.0;0.0;"2024-12-28"
"INV001839";"2023-01-26";"W047";"P0328";"0";148;86;0.0;0.0;"2023-01-26"
"INV001840";"2023-05-02";"W022";"P0089";"7899";154;86;390087907.42;1048.7;"2023-05-02"
"INV001841";"2023-12-05";"W007";"P0308";"150";131;86;5501029.26;10.1;"2023-12-05"
"INV001842";"2023-06-19";"W025";"P0269";"0";67;38;0.0;0.0;"2023-06-19"
"INV001843";"2024-05-22";"W050";"P0447";"10206";130;45;105424257.18;1124.9;"2024-05-22"
"INV001845";"2023-05-02";"W040";"P0006";"";21;11;15489406.02;42.4;"2023-05-02"
"INV001846";"2024-09-24";"W004";"P0484";"762";57;34;1249077.9;92.9;"2024-09-24"
