"shipment_id";"order_id";"warehouse_id";"carrier_name";"dispatch_date";"delivery_date";"shipping_cost";"shipping_status";"dispatch_date_clean";"delivery_date_clean";"rn"
"SHP002603";"";"W019";"Blue Dart";"2023-01-21";"2023-02-16";1521.84;"Delivered";"2023-01-21";"2023-02-16";1
"SHP002604";"ORD001408";"W011";"Shadowfax";"2024-11-19";"";1234.2;"In Transit";"2024-11-19";"";1
"SHP002605";"ORD004575";"W037";"FedEx";"2024-11-18";"2024-12-16";1771.57;"Delivered";"2024-11-18";"2024-12-16";1
"SHP002606";"ORD012381";"W047";"FedEx";"2023-10-24";"2023-11-19";171.8;"Delivered";"2023-10-24";"2023-11-19";1
"SHP002607";"ORD004945";"W018";"Blue Dart";"2024-03-21";"2024-04-15";1394.57;"Delivered";"2024-03-21";"2024-04-15";1
"SHP002608";"ORD013610";"W002";"DTDC";"2023-03-24";"";1770.87;"In Transit";"2023-03-24";"";1
"SHP002609";"ORD003383";"W046";"Shadowfax";"2023-10-13";"2023-10-22";1756.1;"Delivered";"2023-10-13";"2023-10-22";1
"SHP002610";"ORD011148";"W030";"Ekart";"2025-07-05";"2025-07-26";937.11;"Delayed";"2025-07-05";"2025-07-26";1
"SHP002611";"ORD001852";"W037";"Blue Dart";"2023-11-06";"";615.57;"In Transit";"2023-11-06";"";1
"SHP002612";"ORD003359";"W021";"Blue Dart";"2024-10-29";"2024-11-02";1624.75;"Delivered";"2024-10-29";"2024-11-02";1
"SHP002613";"ORD012943";"W036";"Delhivery";"2024-09-18";"2024-10-15";1668.97;"Delivered";"2024-09-18";"2024-10-15";1
"SHP002614";"ORD010133";"W033";"Blue Dart";"2025-03-15";"2025-03-16";1574.57;"Delivered";"2025-03-15";"2025-03-16";1
"SHP002615";"ORD011434";"W011";"Shadowfax";"2023-09-02";"2023-09-07";180.51;"Delivered";"2023-09-02";"2023-09-07";1
"SHP002616";"ORD004219";"W001";"Gati";"2025-06-02";"2025-06-22";1769.51;"Delayed";"2025-06-02";"2025-06-22";1
"SHP002617";"ORD012321";"W028";"Ekart";"2023-04-03";"2023-04-25";181.34;"Delivered";"2023-04-03";"2023-04-25";1
"SHP002618";"ORD011252";"W034";"FedEx";"2024-10-02";"2024-10-20";302.7;"Delivered";"2024-10-02";"2024-10-20";1
"SHP002619";"ORD005700";"W026";"Delhivery";"2024-10-28";"2024-11-24";974.98;"Delivered";"2024-10-28";"2024-11-24";1
"SHP002620";"ORD006940";"W002";"Ekart";"2025-02-11";"2025-03-05";1421.84;"Delivered";"2025-02-11";"2025-03-05";1
"SHP002621";"ORD005492";"W003";"";"2024-01-07";"2024-01-15";33808.51;"Delivered";"2024-01-07";"2024-01-15";1
"SHP002622";"ORD012522";"W035";"";"2024-10-24";"2024-10-31";1526.05;"Delivered";"2024-10-24";"2024-10-31";1
"SHP002623";"ORD008822";"W031";"Gati";"2025-02-08";"";946.71;"Lost";"2025-02-08";"";1
"SHP002624";"ORD006963";"W039";"";"2024-09-02";"";209.3;"In Transit";"2024-09-02";"";1
"SHP002625";"ORD008637";"W024";"Ekart";"2024-01-09";"2024-01-16";1715.68;"Delivered";"2024-01-09";"2024-01-16";1
"SHP002626";"ORD004462";"W042";"Ekart";"2025-03-07";"2025-03-22";1818.18;"Delivered";"2025-03-07";"2025-03-22";1
"SHP002627";"ORD005119";"W026";"XpressBees";"2024-12-16";"2024-12-31";1024.35;"Delayed";"2024-12-16";"2024-12-31";1
"SHP002628";"ORD013723";"W038";"Blue Dart";"2025-01-10";"2025-01-19";1935.86;"Delayed";"2025-01-10";"2025-01-19";1
"SHP002629";"ORD003837";"W033";"";"2023-03-16";"2023-03-17";1978.77;"Delivered";"2023-03-16";"2023-03-17";1
"SHP002630";"ORD014547";"W005";"Ekart";"2025-04-12";"2025-04-21";1670.47;"Delivered";"2025-04-12";"2025-04-21";1
"SHP002631";"ORD010665";"W012";"FedEx";"2025-01-10";"2025-02-04";1208.78;"Delivered";"2025-01-10";"2025-02-04";1
"SHP002632";"";"W037";"DTDC";"2024-10-23";"2024-11-08";154.89;"Delivered";"2024-10-23";"2024-11-08";1
"SHP002633";"ORD001210";"W021";"XpressBees";"2025-11-20";"2025-12-11";105.74;"Delivered";"2025-11-20";"2025-12-11";1
"SHP002634";"ORD003243";"W001";"Shadowfax";"2025-04-04";"2025-05-04";1383.25;"Delivered";"2025-04-04";"2025-05-04";1
"SHP002635";"ORD003106";"W050";"Gati";"2024-03-14";"2024-04-04";504.74;"Delivered";"2024-03-14";"2024-04-04";1
"SHP002636";"ORD004901";"W037";"Ekart";"2023-05-10";"2023-05-15";344.57;"Delivered";"2023-05-10";"2023-05-15";1
"SHP002637";"ORD009206";"W006";"FedEx";"2023-08-05";"2023-08-10";512.74;"Delivered";"2023-08-05";"2023-08-10";1
"SHP002638";"ORD010537";"W029";"Blue Dart";"2024-12-03";"2024-12-23";1217.25;"Delivered";"2024-12-03";"2024-12-23";1
"SHP002639";"ORD000938";"W010";"Gati";"2025-11-22";"2025-11-24";494.98;"Delivered";"2025-11-22";"2025-11-24";1
"SHP002640";"ORD007742";"W016";"XpressBees";"2025-09-02";"2025-09-16";880.51;"Delivered";"2025-09-02";"2025-09-16";1
"SHP002641";"ORD008728";"W010";"FedEx";"2024-03-09";"2024-03-24";1888.94;"Delayed";"2024-03-09";"2024-03-24";1
"SHP002642";"ORD011348";"W025";"Shadowfax";"2025-11-14";"2025-11-25";740.41;"Delivered";"2025-11-14";"2025-11-25";1
"SHP002643";"ORD002152";"W022";"DTDC";"2024-04-13";"2024-04-27";76.34;"Delivered";"2024-04-13";"2024-04-27";1
"SHP002644";"ORD008225";"W041";"FedEx";"2023-11-16";"2023-11-30";1972.72;"Delivered";"2023-11-16";"2023-11-30";1
"SHP002645";"";"W026";"Delhivery";"2024-10-09";"2024-10-28";1051.32;"Delayed";"2024-10-09";"2024-10-28";1
"SHP002646";"ORD003838";"W004";"Ekart";"2025-05-22";"2025-06-10";1603.92;"Delivered";"2025-05-22";"2025-06-10";1
"SHP002647";"ORD000175";"W026";"";"2024-05-03";"2024-05-21";119.16;"Delivered";"2024-05-03";"2024-05-21";1
"SHP002648";"ORD011144";"W041";"XpressBees";"2024-08-15";"2024-09-11";1701.32;"Delivered";"2024-08-15";"2024-09-11";1
"SHP002649";"";"W034";"Shadowfax";"2025-11-25";"2025-12-04";1876.14;"Delayed";"2025-11-25";"2025-12-04";1
"SHP002650";"ORD006876";"W036";"Delhivery";"2023-01-19";"2023-02-08";1760.27;"Delivered";"2023-01-19";"2023-02-08";1
"SHP002651";"ORD012680";"W002";"FedEx";"2024-06-04";"2024-06-11";1424.2;"Delivered";"2024-06-04";"2024-06-11";1
"SHP002652";"ORD006272";"W039";"DTDC";"2024-07-08";"2024-08-03";552.89;"Delivered";"2024-07-08";"2024-08-03";1
"SHP002653";"ORD006734";"W033";"";"2023-03-05";"2023-03-25";1410.52;"Delivered";"2023-03-05";"2023-03-25";1
"SHP002654";"ORD004849";"W025";"Delhivery";"2023-05-27";"2023-06-05";52823.86;"Delivered";"2023-05-27";"2023-06-05";1
"SHP002655";"ORD010219";"W021";"Blue Dart";"2023-09-20";"";901.09;"Lost";"2023-09-20";"";1
"SHP002656";"ORD009481";"W032";"Delhivery";"2025-01-02";"2025-01-29";1774.68;"Delivered";"2025-01-02";"2025-01-29";1
"SHP002657";"ORD002390";"W004";"XpressBees";"2024-04-22";"2024-05-13";294.06;"Delivered";"2024-04-22";"2024-05-13";1
"SHP002658";"ORD005144";"W032";"XpressBees";"2023-11-17";"2023-12-11";1515.16;"Delivered";"2023-11-17";"2023-12-11";1
"SHP002659";"ORD009683";"W045";"Delhivery";"2023-05-26";"2023-06-01";219.36;"Delivered";"2023-05-26";"2023-06-01";1
"SHP002660";"ORD011274";"W010";"XpressBees";"2024-07-12";"2024-07-24";1520.47;"Delivered";"2024-07-12";"2024-07-24";1
"SHP002661";"ORD004982";"W014";"Blue Dart";"2024-08-28";"2024-09-25";689.65;"Delayed";"2024-08-28";"2024-09-25";1
"SHP002662";"ORD009175";"W032";"Shadowfax";"2023-10-04";"2023-11-01";639.71;"Delivered";"2023-10-04";"2023-11-01";1
"SHP002663";"ORD012001";"W037";"XpressBees";"2025-04-04";"2025-04-18";1973.03;"Delayed";"2025-04-04";"2025-04-18";1
"SHP002664";"ORD008538";"W048";"Gati";"2025-10-11";"2025-10-23";1696.25;"Delivered";"2025-10-11";"2025-10-23";1
"SHP002665";"ORD008896";"W015";"FedEx";"2023-05-17";"2023-06-09";564.49;"Delayed";"2023-05-17";"2023-06-09";1
"SHP002666";"ORD010169";"W006";"FedEx";"2024-02-25";"";398.23;"In Transit";"2024-02-25";"";1
"SHP002667";"ORD000308";"W042";"FedEx";"2023-11-08";"2023-12-01";274.2;"Delivered";"2023-11-08";"2023-12-01";1
"SHP002668";"ORD002616";"W016";"XpressBees";"2025-11-02";"2025-11-08";262.34;"Delivered";"2025-11-02";"2025-11-08";1
"SHP002669";"ORD003913";"W014";"Shadowfax";"2024-03-02";"";78.22;"In Transit";"2024-03-02";"";1
"SHP002670";"ORD001174";"W030";"XpressBees";"2023-01-10";"";856.43;"In Transit";"2023-01-10";"";1
"SHP002671";"ORD012084";"W020";"FedEx";"2024-07-16";"";1245.25;"In Transit";"2024-07-16";"";1
"SHP002672";"ORD014848";"W021";"Gati";"2024-11-16";"2024-12-05";341.75;"Delivered";"2024-11-16";"2024-12-05";1
"SHP002673";"ORD004511";"W034";"Delhivery";"2025-02-05";"2025-03-04";1306.51;"Delayed";"2025-02-05";"2025-03-04";1
"SHP002674";"";"W045";"Shadowfax";"2024-06-04";"2024-06-08";1888.78;"Delayed";"2024-06-04";"2024-06-08";1
"SHP002675";"ORD006298";"W039";"DTDC";"2023-07-06";"2023-07-30";650.99;"Delivered";"2023-07-06";"2023-07-30";1
"SHP002676";"ORD003652";"W031";"DTDC";"2025-09-19";"2025-10-11";1609.71;"Delayed";"2025-09-19";"2025-10-11";1
"SHP002677";"ORD002778";"W032";"FedEx";"2025-06-06";"2025-06-22";586.91;"Delivered";"2025-06-06";"2025-06-22";1
"SHP002678";"ORD007039";"W032";"Delhivery";"2025-08-07";"2025-08-11";1835.6;"Delivered";"2025-08-07";"2025-08-11";1
"SHP002679";"ORD010791";"W012";"Ekart";"2025-11-23";"2025-11-27";738.82;"Delivered";"2025-11-23";"2025-11-27";1
"SHP002680";"";"W037";"Delhivery";"2025-06-08";"2025-07-05";1189.54;"Delayed";"2025-06-08";"2025-07-05";1
"SHP002681";"ORD006944";"W016";"Shadowfax";"2024-09-21";"2024-09-29";1517.19;"Delivered";"2024-09-21";"2024-09-29";1
"SHP002682";"ORD013965";"W014";"Gati";"2024-07-31";"2024-08-02";1212.01;"Delivered";"2024-07-31";"2024-08-02";1
"SHP002683";"ORD004741";"W015";"XpressBees";"2023-05-14";"2023-05-21";119.06;"Delivered";"2023-05-14";"2023-05-21";1
"SHP002684";"ORD014361";"W025";"DTDC";"2024-04-12";"";1768.24;"Lost";"2024-04-12";"";1
"SHP002685";"ORD013539";"W013";"Gati";"2024-11-01";"2024-11-08";1304.96;"Delivered";"2024-11-01";"2024-11-08";1
"SHP002686";"ORD006850";"W019";"Delhivery";"2025-10-28";"2025-11-04";1228.03;"Delivered";"2025-10-28";"2025-11-04";1
"SHP002687";"ORD001422";"W033";"";"2025-04-26";"";807.67;"In Transit";"2025-04-26";"";1
"SHP002688";"ORD006344";"W012";"Ekart";"2023-10-31";"2023-11-05";300.12;"Delivered";"2023-10-31";"2023-11-05";1
"SHP002689";"ORD007898";"W022";"Blue Dart";"2024-04-18";"2024-04-24";1846.17;"Delivered";"2024-04-18";"2024-04-24";1
"SHP002690";"";"W015";"Gati";"2023-07-30";"2023-08-21";1007.7;"Delivered";"2023-07-30";"2023-08-21";1
"SHP002691";"ORD008362";"W010";"Blue Dart";"2024-05-28";"2024-05-30";53845.62;"Delivered";"2024-05-28";"2024-05-30";1
"SHP002692";"ORD006473";"W049";"Ekart";"2024-03-16";"2024-04-09";331.92;"Delivered";"2024-03-16";"2024-04-09";1
"SHP002693";"ORD008500";"W009";"Blue Dart";"2024-05-15";"2024-05-17";1963.0;"Delivered";"2024-05-15";"2024-05-17";1
"SHP002694";"";"W030";"Delhivery";"2025-02-18";"";997.77;"In Transit";"2025-02-18";"";1
"SHP002695";"ORD004961";"W002";"DTDC";"2023-08-08";"2023-08-09";1071.5;"Delayed";"2023-08-08";"2023-08-09";1
"SHP002696";"";"W024";"FedEx";"2024-09-13";"2024-10-02";1739.07;"Delivered";"2024-09-13";"2024-10-02";1
"SHP002697";"ORD001459";"W023";"";"2024-12-15";"";1243.49;"Lost";"2024-12-15";"";1
"SHP002698";"ORD005350";"W018";"DTDC";"2023-04-12";"";1671.96;"In Transit";"2023-04-12";"";1
"SHP002699";"ORD005944";"W016";"Ekart";"2024-01-01";"";106.6;"In Transit";"2024-01-01";"";1
"SHP002700";"ORD009488";"W022";"Ekart";"2025-01-12";"2025-01-15";400.36;"Delivered";"2025-01-12";"2025-01-15";1
"SHP002701";"ORD006084";"W038";"Gati";"2025-05-27";"2025-06-10";196.11;"Delivered";"2025-05-27";"2025-06-10";1
"SHP002702";"ORD003466";"W038";"";"2023-12-18";"2024-01-13";1893.16;"Delivered";"2023-12-18";"2024-01-13";1
"SHP002703";"ORD014165";"W002";"XpressBees";"2025-08-27";"2025-09-16";1525.54;"Delivered";"2025-08-27";"2025-09-16";1
"SHP002704";"ORD009707";"W005";"DTDC";"2023-08-28";"2023-09-19";1208.19;"Delivered";"2023-08-28";"2023-09-19";1
"SHP002705";"ORD008044";"W004";"Blue Dart";"2023-05-01";"2023-05-15";1597.54;"Delayed";"2023-05-01";"2023-05-15";1
"SHP002706";"ORD000488";"W018";"Shadowfax";"2025-04-17";"";65.62;"In Transit";"2025-04-17";"";1
"SHP002707";"ORD003918";"W012";"Delhivery";"2023-02-21";"";580.61;"In Transit";"2023-02-21";"";1
"SHP002708";"ORD001913";"W020";"DTDC";"2024-02-26";"2024-03-26";834.68;"Delivered";"2024-02-26";"2024-03-26";1
"SHP002709";"ORD008507";"W021";"";"2024-12-21";"2025-01-14";29123.45;"Delivered";"2024-12-21";"2025-01-14";1
"SHP002710";"ORD013228";"W013";"Gati";"2023-12-24";"2024-01-04";660.67;"Delivered";"2023-12-24";"2024-01-04";1
"SHP002711";"ORD013595";"W022";"Gati";"2024-11-06";"2024-11-26";1488.68;"Delivered";"2024-11-06";"2024-11-26";1
"SHP002712";"ORD003175";"W050";"Shadowfax";"2024-10-08";"2024-10-12";492.52;"Delivered";"2024-10-08";"2024-10-12";1
"SHP002713";"ORD004893";"W025";"Delhivery";"2024-02-19";"";526.44;"In Transit";"2024-02-19";"";1
"SHP002714";"ORD004008";"W002";"Delhivery";"2025-04-10";"2025-05-01";1691.43;"Delivered";"2025-04-10";"2025-05-01";1
"SHP002715";"ORD012623";"W035";"FedEx";"2023-10-19";"2023-11-11";1784.47;"Delivered";"2023-10-19";"2023-11-11";1
"SHP002716";"ORD009254";"W002";"Shadowfax";"2025-09-13";"2025-10-01";931.97;"Delivered";"2025-09-13";"2025-10-01";1
"SHP002717";"";"W021";"FedEx";"2024-12-26";"2025-01-07";785.81;"Delivered";"2024-12-26";"2025-01-07";1
"SHP002718";"ORD005931";"W014";"Ekart";"2025-12-10";"2025-12-24";1254.01;"Delivered";"2025-12-10";"2025-12-24";1
"SHP002719";"ORD012466";"W016";"FedEx";"2023-08-19";"2023-09-16";677.27;"Delivered";"2023-08-19";"2023-09-16";1
"SHP002720";"ORD010784";"W032";"Blue Dart";"2023-10-21";"2023-11-04";1262.68;"Delayed";"2023-10-21";"2023-11-04";1
"SHP002721";"ORD005228";"W034";"XpressBees";"2024-12-09";"2025-01-07";775.27;"Delivered";"2024-12-09";"2025-01-07";1
"SHP002722";"ORD001908";"W045";"";"2024-07-06";"";36243.76;"In Transit";"2024-07-06";"";1
"SHP002723";"ORD014031";"W043";"";"2024-09-28";"2024-10-26";163.58;"Delivered";"2024-09-28";"2024-10-26";1
"SHP002724";"ORD003159";"W007";"Ekart";"2024-09-15";"2024-09-25";63779.02;"Delivered";"2024-09-15";"2024-09-25";1
"SHP002725";"ORD011905";"W004";"Blue Dart";"2024-01-16";"2024-02-05";223.4;"Delivered";"2024-01-16";"2024-02-05";1
"SHP002726";"";"W006";"Gati";"2025-05-28";"2025-06-19";1102.57;"Delayed";"2025-05-28";"2025-06-19";1
"SHP002727";"ORD013249";"W042";"DTDC";"2024-08-24";"";938.23;"In Transit";"2024-08-24";"";1
"SHP002728";"ORD003978";"W026";"Ekart";"2025-10-06";"2025-10-20";1031.26;"Delayed";"2025-10-06";"2025-10-20";1
"SHP002729";"ORD002955";"W041";"Ekart";"2024-04-22";"2024-05-21";1844.86;"Delivered";"2024-04-22";"2024-05-21";1
"SHP002730";"ORD002497";"W010";"Shadowfax";"2023-01-06";"";1500.62;"In Transit";"2023-01-06";"";1
"SHP002731";"ORD003871";"W035";"Blue Dart";"2023-10-28";"";1238.03;"In Transit";"2023-10-28";"";1
"SHP002732";"";"W032";"Delhivery";"2025-09-28";"2025-10-19";1116.17;"Delayed";"2025-09-28";"2025-10-19";1
"SHP002733";"ORD012241";"W038";"Delhivery";"2023-07-16";"2023-08-06";514.74;"Delivered";"2023-07-16";"2023-08-06";1
"SHP002734";"ORD011742";"W030";"FedEx";"2025-07-16";"2025-07-17";758.05;"Delivered";"2025-07-16";"2025-07-17";1
"SHP002735";"ORD013636";"W050";"Gati";"2024-12-21";"2024-12-28";552.88;"Delivered";"2024-12-21";"2024-12-28";1
"SHP002736";"ORD012545";"W046";"Blue Dart";"2024-01-11";"2024-02-07";905.74;"Delivered";"2024-01-11";"2024-02-07";1
"SHP002737";"ORD000585";"W046";"Delhivery";"2024-07-09";"2024-07-27";219.97;"Delivered";"2024-07-09";"2024-07-27";1
"SHP002738";"ORD007160";"W007";"";"2025-11-30";"2025-12-08";899.95;"Delayed";"2025-11-30";"2025-12-08";1
"SHP002739";"ORD001152";"W029";"FedEx";"2024-12-31";"2025-01-02";1494.32;"Delivered";"2024-12-31";"2025-01-02";1
"SHP002740";"ORD005526";"W012";"Blue Dart";"2025-07-13";"";288.28;"In Transit";"2025-07-13";"";1
"SHP002741";"";"W027";"Ekart";"2025-05-02";"2025-05-03";1365.03;"Delayed";"2025-05-02";"2025-05-03";1
"SHP002742";"ORD008218";"W040";"XpressBees";"2025-05-09";"2025-05-12";1269.1;"Delivered";"2025-05-09";"2025-05-12";1
"SHP002743";"ORD006583";"W035";"Ekart";"2023-08-03";"2023-08-27";1728.79;"Delivered";"2023-08-03";"2023-08-27";1
"SHP002744";"ORD007560";"W040";"FedEx";"2024-06-18";"";627.79;"In Transit";"2024-06-18";"";1
"SHP002745";"";"W036";"XpressBees";"2024-07-09";"2024-07-28";1561.64;"Delivered";"2024-07-09";"2024-07-28";1
"SHP002746";"ORD014094";"W011";"FedEx";"2024-01-19";"2024-01-24";1100.01;"Delivered";"2024-01-19";"2024-01-24";1
"SHP002747";"ORD004058";"W015";"DTDC";"2023-04-05";"2023-04-12";1692.44;"Delayed";"2023-04-05";"2023-04-12";1
"SHP002748";"ORD013204";"W009";"FedEx";"2024-09-22";"2024-10-22";1720.1;"Delayed";"2024-09-22";"2024-10-22";1
"SHP002749";"ORD013723";"W033";"FedEx";"2023-11-05";"2023-11-14";1499.57;"Delivered";"2023-11-05";"2023-11-14";1
"SHP002750";"";"W007";"Blue Dart";"2024-03-06";"";1996.07;"In Transit";"2024-03-06";"";1
"SHP002751";"";"W049";"Blue Dart";"2023-11-16";"2023-12-07";1670.89;"Delayed";"2023-11-16";"2023-12-07";1
"SHP002752";"ORD011447";"W017";"Shadowfax";"2025-11-01";"2025-11-15";481.81;"Delivered";"2025-11-01";"2025-11-15";1
"SHP002753";"ORD007352";"W002";"DTDC";"2025-02-20";"2025-03-19";1453.94;"Delivered";"2025-02-20";"2025-03-19";1
"SHP002754";"ORD002953";"W050";"Delhivery";"2023-02-24";"";289.34;"In Transit";"2023-02-24";"";1
"SHP002755";"ORD011198";"W024";"XpressBees";"2025-04-03";"2025-04-04";421.3;"Delivered";"2025-04-03";"2025-04-04";1
"SHP002756";"ORD005398";"W014";"FedEx";"2023-10-30";"2023-10-31";1021.02;"Delayed";"2023-10-30";"2023-10-31";1
"SHP002757";"";"W024";"Delhivery";"2025-08-26";"2025-08-29";22785.47;"Delivered";"2025-08-26";"2025-08-29";1
"SHP002758";"ORD004984";"W043";"FedEx";"2025-01-18";"2025-02-05";905.33;"Delivered";"2025-01-18";"2025-02-05";1
"SHP002759";"ORD011287";"W023";"XpressBees";"2024-04-03";"2024-04-21";1098.56;"Delayed";"2024-04-03";"2024-04-21";1
"SHP002760";"ORD002945";"W009";"Blue Dart";"2023-10-13";"2023-11-02";758.83;"Delivered";"2023-10-13";"2023-11-02";1
"SHP002761";"ORD003773";"W008";"Ekart";"2023-10-25";"2023-10-29";383.55;"Delivered";"2023-10-25";"2023-10-29";1
"SHP002762";"ORD011914";"W011";"Delhivery";"2023-02-03";"2023-02-13";70.44;"Delivered";"2023-02-03";"2023-02-13";1
"SHP002763";"ORD000809";"W027";"FedEx";"2025-05-27";"2025-06-02";880.96;"Delivered";"2025-05-27";"2025-06-02";1
"SHP002764";"ORD009875";"W030";"DTDC";"2024-09-15";"2024-09-19";1919.49;"Delayed";"2024-09-15";"2024-09-19";1
"SHP002765";"ORD011484";"W009";"Delhivery";"2023-03-11";"2023-03-19";1299.03;"Delivered";"2023-03-11";"2023-03-19";1
"SHP002766";"";"W029";"Delhivery";"2024-06-16";"2024-07-08";21297.17;"Delivered";"2024-06-16";"2024-07-08";1
"SHP002767";"ORD000907";"W010";"Shadowfax";"2025-07-11";"2025-07-15";555.08;"Delivered";"2025-07-11";"2025-07-15";1
"SHP002768";"ORD003470";"W021";"Delhivery";"2024-10-21";"2024-11-20";983.28;"Delivered";"2024-10-21";"2024-11-20";1
"SHP002769";"ORD004033";"W043";"Blue Dart";"2023-01-25";"2023-02-24";419.57;"Delivered";"2023-01-25";"2023-02-24";1
"SHP002770";"ORD008367";"W011";"DTDC";"2023-10-05";"2023-10-08";1052.81;"Delayed";"2023-10-05";"2023-10-08";1
"SHP002771";"ORD011375";"W023";"";"2024-11-29";"";402.09;"In Transit";"2024-11-29";"";1
"SHP002772";"ORD009137";"W007";"Shadowfax";"2023-10-27";"2023-11-14";606.48;"Delivered";"2023-10-27";"2023-11-14";1
"SHP002773";"ORD014139";"W010";"Blue Dart";"2024-12-25";"2025-01-03";342.5;"Delivered";"2024-12-25";"2025-01-03";1
"SHP002774";"ORD002564";"W006";"Shadowfax";"2025-03-04";"2025-03-11";1165.94;"Delayed";"2025-03-04";"2025-03-11";1
"SHP002775";"ORD011093";"W020";"Shadowfax";"2025-11-22";"2025-12-10";501.3;"Delivered";"2025-11-22";"2025-12-10";1
"SHP002776";"ORD007458";"W043";"Blue Dart";"2023-11-24";"2023-12-24";718.49;"Delivered";"2023-11-24";"2023-12-24";1
"SHP002777";"ORD013368";"W017";"FedEx";"2025-03-22";"2025-04-03";1040.93;"Delivered";"2025-03-22";"2025-04-03";1
"SHP002778";"ORD000099";"W021";"Ekart";"2024-02-18";"";1182.37;"In Transit";"2024-02-18";"";1
"SHP002779";"ORD006299";"W018";"Delhivery";"2024-12-19";"2024-12-29";1266.98;"Delivered";"2024-12-19";"2024-12-29";1
"SHP002780";"ORD003394";"W030";"";"2025-03-03";"";1576.4;"Lost";"2025-03-03";"";1
"SHP002781";"ORD011877";"W004";"Ekart";"2025-04-25";"2025-05-05";911.88;"Delivered";"2025-04-25";"2025-05-05";1
"SHP002782";"ORD012826";"W048";"";"2025-03-12";"2025-03-15";994.85;"Delivered";"2025-03-12";"2025-03-15";1
"SHP002783";"ORD013010";"W049";"Shadowfax";"2025-03-17";"2025-04-02";686.89;"Delivered";"2025-03-17";"2025-04-02";1
"SHP002784";"ORD011042";"W026";"";"2023-12-04";"2023-12-23";1691.38;"Delivered";"2023-12-04";"2023-12-23";1
"SHP002785";"ORD010471";"W025";"DTDC";"2024-10-31";"2024-11-19";1643.73;"Delivered";"2024-10-31";"2024-11-19";1
"SHP002786";"";"W026";"FedEx";"2025-02-07";"2025-02-13";908.08;"Delivered";"2025-02-07";"2025-02-13";1
"SHP002787";"ORD001120";"W049";"Ekart";"2023-07-16";"2023-08-07";1281.71;"Delivered";"2023-07-16";"2023-08-07";1
"SHP002788";"ORD010011";"W017";"Blue Dart";"2024-02-28";"";1096.65;"Lost";"2024-02-28";"";1
"SHP002789";"ORD010881";"W045";"";"2023-11-16";"";358.91;"In Transit";"2023-11-16";"";1
"SHP002790";"ORD006083";"W018";"DTDC";"2025-07-07";"2025-07-26";91.83;"Delivered";"2025-07-07";"2025-07-26";1
"SHP002791";"ORD005282";"W047";"Shadowfax";"2023-08-05";"2023-08-12";1246.85;"Delivered";"2023-08-05";"2023-08-12";1
"SHP002792";"ORD014356";"W003";"FedEx";"2024-02-19";"";37540.69;"In Transit";"2024-02-19";"";1
"SHP002793";"ORD013172";"W034";"Blue Dart";"2025-05-22";"2025-06-01";924.35;"Delivered";"2025-05-22";"2025-06-01";1
"SHP002794";"ORD012673";"W024";"FedEx";"2023-07-07";"2023-07-27";492.88;"Delivered";"2023-07-07";"2023-07-27";1
"SHP002795";"ORD005918";"W041";"XpressBees";"2025-11-07";"2025-11-08";582.31;"Delivered";"2025-11-07";"2025-11-08";1
"SHP002796";"ORD005209";"W042";"Blue Dart";"2023-04-11";"2023-05-11";1004.18;"Delivered";"2023-04-11";"2023-05-11";1
"SHP002797";"";"W038";"DTDC";"2023-12-28";"2024-01-13";534.32;"Delivered";"2023-12-28";"2024-01-13";1
"SHP002798";"ORD004332";"W019";"XpressBees";"2025-08-29";"2025-09-14";734.44;"Delivered";"2025-08-29";"2025-09-14";1
"SHP002799";"";"W048";"DTDC";"2024-04-21";"";995.88;"Lost";"2024-04-21";"";1
"SHP002800";"ORD001589";"W012";"Delhivery";"2024-03-14";"2024-03-25";711.15;"Delivered";"2024-03-14";"2024-03-25";1
"SHP002801";"ORD006515";"W012";"FedEx";"2025-08-22";"2025-08-25";144.05;"Delivered";"2025-08-22";"2025-08-25";1
